food_kr,food_en,source_reliability,source_name,rule_source,임산부_정보유무,임산부_주의,수유부_정보유무,수유부_주의
호로파종자추출물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1104305,TRUE,Avoid,TRUE,Avoid
L. mucosae NK41과 B. longum NK46의 프로바이오틱스 복합물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1104303,TRUE,Avoid,TRUE,Avoid
보스웰리아추출물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1104301,TRUE,Avoid,TRUE,Avoid
프로폴리스망고스틴껍질복합물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1104300,TRUE,Avoid,TRUE,Avoid
헛개나무과병·오미자박추출복합물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1104299,TRUE,Avoid,TRUE,Avoid
밀배유 추출물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1104298,TRUE,Avoid,TRUE,Avoid
밀배유 추출물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1104297,TRUE,Avoid,TRUE,Avoid
티아이소크라이시스루테아분말,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1104296,TRUE,Avoid,TRUE,Avoid
마키베리추출물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1104295,TRUE,Avoid,TRUE,Avoid
마리골드꽃추출물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1103331,TRUE,Avoid,TRUE,Avoid
Latilactobacillus curvatus LB-P9 프로바이오틱스,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1103330,TRUE,Avoid,TRUE,Avoid
Latilactobacillus curvatus LB-P9 프로바이오틱스,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1103329,TRUE,Avoid,TRUE,Avoid
블랙커민추출분말,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1103328,TRUE,Avoid,TRUE,Avoid
블랙커민추출분말,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1103327,TRUE,Avoid,TRUE,Avoid
장미꽃잎추출물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1103326,TRUE,Avoid,TRUE,Avoid
프로바이오틱스,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1103325,TRUE,Avoid,TRUE,Avoid
황칠나무잎·줄기추출물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1102288,TRUE,Avoid,TRUE,Avoid
유산균발효대두분말,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1102287,TRUE,Avoid,TRUE,Avoid
유산균발효대두분말,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1102286,TRUE,Avoid,TRUE,Avoid
털부처꽃추출물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1102285,TRUE,Avoid,TRUE,Avoid
산딸기·왕느릅나무·치자추출복합물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1102284,TRUE,Avoid,TRUE,Avoid
저분자콜라겐펩타이드,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1102282,TRUE,Avoid,TRUE,Avoid
저분자콜라겐펩타이드,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1102281,TRUE,Avoid,TRUE,Avoid
홍삼추출효소처리분말,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1101893,TRUE,Avoid,TRUE,Avoid
보스웰리아추출물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1101892,TRUE,Avoid,TRUE,Avoid
Lactiplantibacillus plantarum PBS067 등 프로바이오틱스 복합물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1101891,TRUE,Avoid,TRUE,Avoid
아쉬아간다추출물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1101890,TRUE,Avoid,TRUE,Avoid
저분자유청단백가수분해물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1101889,TRUE,Avoid,TRUE,Avoid
유산균발효굴추출물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1101887,TRUE,Avoid,TRUE,Avoid
유산균발효굴추출물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1101886,TRUE,Avoid,TRUE,Avoid
마리골드꽃추출물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1101620,TRUE,Avoid,TRUE,Avoid
배초향·고지베리·무화과복합추출물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1101617,TRUE,Avoid,TRUE,Avoid
배초향·고지베리·무화과복합추출물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1101613,TRUE,Avoid,TRUE,Avoid
나한과박추출분말,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1101611,TRUE,Avoid,TRUE,Avoid
황해쑥추출분말,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1100995,TRUE,Avoid,TRUE,Avoid
천마추출물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1100260,TRUE,Avoid,TRUE,Avoid
팔밋올레산 함유 명태,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1100096,TRUE,Avoid,TRUE,Avoid
루바브뿌리추출물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1100094,TRUE,Avoid,TRUE,Avoid
기장밀추출복합물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1100093,TRUE,Avoid,TRUE,Avoid
보스웰리아추출물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1100092,TRUE,Avoid,TRUE,Avoid
파비플로라생강뿌리추출물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1100091,TRUE,Avoid,TRUE,Avoid
오미자·두충·구기자추출복합물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1099472,TRUE,Avoid,TRUE,Avoid
타마린드강황주정추출복합물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1099404,TRUE,Avoid,TRUE,Avoid
목천료추출분말,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1099403,TRUE,Avoid,TRUE,Avoid
목천료추출분말,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1099402,TRUE,Avoid,TRUE,Avoid
난각막가수분해물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1099399,TRUE,Avoid,TRUE,Avoid
영지버섯균사체추출분말,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1099301,TRUE,Avoid,TRUE,Avoid
흑차추출물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1099000,TRUE,Avoid,TRUE,Avoid
백편두추출분말,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1098999,TRUE,Avoid,TRUE,Avoid
Lactiplantibacillus plantarum PBS067 등 프로바이오틱스 복합물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1098998,TRUE,Avoid,TRUE,Avoid
풋사과 농축분말,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1098997,TRUE,Avoid,TRUE,Avoid
에키네시아추출물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1098554,TRUE,Caution,TRUE,Caution
녹용효소분해추출물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1098553,TRUE,Avoid,TRUE,Avoid
황해쑥추출분말,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1098325,TRUE,Avoid,TRUE,Avoid
당귤농축분말,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1098087,TRUE,Avoid,TRUE,Avoid
참나리추출분말,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1098085,TRUE,Avoid,TRUE,Avoid
유크림농축분말,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1098084,TRUE,Avoid,TRUE,Avoid
발효굴추출물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1098082,TRUE,Avoid,TRUE,Avoid
발효굴추출물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1098080,TRUE,Avoid,TRUE,Avoid
락토페린,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1098079,TRUE,Avoid,TRUE,Avoid
루테인지아잔틴추출복합물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1097691,TRUE,Avoid,TRUE,Avoid
다이크로스타키스 글로메라타 추출물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1097690,TRUE,Avoid,TRUE,Avoid
난각막분말,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1097689,TRUE,Avoid,TRUE,Avoid
Bacillus coagulans SNZ 1969 프로바이오틱스,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1097024,TRUE,Avoid,TRUE,Avoid
저분자콜라겐펩타이드,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1097023,TRUE,Avoid,TRUE,Avoid
당조고추건조분말,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1097022,TRUE,Avoid,TRUE,Avoid
삼백초추출물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1097021,TRUE,Avoid,TRUE,Avoid
유청단백지질추출물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1096888,TRUE,Avoid,TRUE,Avoid
유청단백지질추출물,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1096887,TRUE,Avoid,TRUE,Avoid
풋사과추출물 애플페논,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1096886,TRUE,Avoid,TRUE,Avoid
새싹인삼추출분말,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1096885,TRUE,Avoid,TRUE,Avoid
CaHMB,,High,식품안전나라 – 식품의약품안전처 운영,https://www.foodsafetykorea.go.kr/portal/board/boardDetail.do?menu_grp=MENU_NEW01&menu_no=2660&bbs_no=bbs987&nticmatr_yn=N&bbs_type_cd=01&ans_yn=N&ntctxt_no=1096884,TRUE,Avoid,TRUE,Avoid
